Datetime,Temperature,Humidity,Zephyr,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
7/20/2017 0:00,28.23,42.51,4.909,0.099,0.137,38642.39203
7/20/2017 0:20,27.89,42.81,4.916,0.091,0.119,37379.40199
7/20/2017 0:40,27.84,42.48,4.913,0.077,0.141,35746.44518
7/20/2017 1:00,27.58,42.91,4.91,0.095,0.137,34298.47176
7/20/2017 1:20,27.45,42.98,4.925,0.102,0.089,33348.03987
7/20/2017 1:40,25.16,56.95,4.914,0.099,0.111,30420.19934
7/20/2017 2:00,24.7,59.62,4.909,0.088,0.122,30420.19934
7/20/2017 2:20,23.38,59.32,4.909,0.099,0.115,29941.79402
7/20/2017 2:40,23.32,58.19,4.911,0.106,0.074,29508.03987
7/20/2017 3:00,23.46,57.65,4.908,0.102,0.133,29986.44518
7/20/2017 3:20,23.05,59.52,4.911,0.069,0.133,30184.18605
7/20/2017 3:40,23.0,61.12,4.911,0.121,0.056,30464.8505
7/20/2017 4:00,22.99,61.75,4.912,0.099,0.107,29667.50831
7/20/2017 4:20,22.69,62.42,4.911,0.095,0.126,29195.48173
7/20/2017 4:40,22.92,62.32,4.911,0.095,0.119,28347.10963
7/20/2017 5:00,22.81,59.89,4.911,0.106,0.152,25521.3289
7/20/2017 5:20,22.42,60.79,4.912,0.084,0.107,24596.41196
7/20/2017 5:40,22.47,59.29,4.913,0.073,0.126,23811.82724
7/20/2017 6:00,22.3,59.39,4.913,0.6,0.419,24481.59468
7/20/2017 6:20,22.51,58.35,4.911,6.157,5.25,23837.34219
7/20/2017 6:40,22.05,59.72,4.911,26.86,23.88,24507.10963
7/20/2017 7:00,22.02,59.25,4.915,69.16,59.32,25559.60133
7/20/2017 7:20,22.23,58.52,4.91,124.0,108.2,28748.9701
7/20/2017 7:40,22.5,57.95,4.911,184.3,162.7,29361.3289
7/20/2017 8:00,23.13,56.69,4.913,248.2,220.1,30165.04983
7/20/2017 8:20,23.78,54.96,4.914,306.0,270.0,31734.21927
7/20/2017 8:40,24.51,53.75,4.917,366.1,315.1,32403.98671
7/20/2017 9:00,25.6,53.85,4.922,427.1,176.8,33749.90033
7/20/2017 9:20,27.63,52.39,4.909,491.2,118.3,35191.49502
7/20/2017 9:40,28.6,51.82,4.911,547.4,120.8,36154.68439
7/20/2017 10:00,29.1,47.88,4.91,599.7,124.6,37302.85714
7/20/2017 10:20,29.54,49.15,4.911,643.8,128.1,38163.98671
7/20/2017 10:40,29.51,49.62,4.913,690.5,128.5,39267.50831
7/20/2017 11:00,29.5,49.55,4.913,729.0,130.8,39924.51827
7/20/2017 11:20,29.47,52.55,4.913,761.0,135.4,40919.60133
7/20/2017 11:40,29.05,56.16,0.065,789.0,137.8,40868.57143
7/20/2017 12:00,28.8,56.09,0.065,812.0,139.5,41168.37209
7/20/2017 12:20,28.87,56.73,0.065,834.0,136.9,41653.15615
7/20/2017 12:40,29.08,57.09,0.066,844.0,136.3,41914.68439
7/20/2017 13:00,29.22,56.89,0.066,850.0,135.3,41161.99336
7/20/2017 13:20,29.36,56.89,0.067,848.0,135.5,41678.6711
7/20/2017 13:40,29.44,55.59,0.065,844.0,135.3,41155.61462
7/20/2017 14:00,29.75,54.92,0.065,832.0,136.4,41130.09967
7/20/2017 14:20,30.28,53.26,0.067,815.0,140.2,40696.34551
7/20/2017 14:40,30.53,51.69,0.067,793.0,141.9,39962.7907
7/20/2017 15:00,30.66,51.72,0.067,764.0,140.0,39803.32226
7/20/2017 15:20,30.81,51.62,0.068,733.0,136.7,39752.29236
7/20/2017 15:40,30.8,50.26,0.068,693.9,139.2,39375.94684
7/20/2017 16:00,31.14,45.22,0.065,646.4,141.7,38757.2093
7/20/2017 16:20,31.47,44.32,0.065,603.2,141.0,38476.54485
7/20/2017 16:40,31.73,44.05,0.065,559.1,144.7,38272.42525
7/20/2017 17:00,32.01,41.65,0.068,452.6,140.1,37672.82392
7/20/2017 17:20,32.07,41.38,0.064,464.3,158.7,37838.6711
7/20/2017 17:40,32.44,39.65,0.067,396.8,148.3,37481.46179
7/20/2017 18:00,32.47,38.31,0.067,329.7,263.2,37188.03987
7/20/2017 18:20,32.52,36.81,0.067,270.7,244.0,37768.50498
7/20/2017 18:40,32.0,39.08,0.067,185.2,166.0,37711.09635
7/20/2017 19:00,31.96,39.61,0.071,150.7,135.0,38342.59136
7/20/2017 19:20,31.59,39.91,0.067,62.76,55.07,40294.48505
7/20/2017 19:40,31.43,39.51,0.07,78.9,70.8,46073.62126
7/20/2017 20:00,31.3,39.08,0.066,61.99,51.68,48408.2392
7/20/2017 20:20,30.77,41.38,0.07,18.03,14.82,48797.34219
7/20/2017 20:40,30.24,44.18,0.069,1.177,1.06,48771.82724
7/20/2017 21:00,28.82,51.22,0.069,0.102,0.13,48089.30233
7/20/2017 21:20,27.76,55.99,0.065,0.124,0.044,47642.7907
7/20/2017 21:40,27.47,56.49,0.074,0.113,0.104,47202.65781
7/20/2017 22:00,27.72,53.62,0.067,0.08,0.13,46634.95017
7/20/2017 22:20,26.95,53.48,0.066,0.124,0.07,45225.24917
7/20/2017 22:40,26.81,53.58,0.068,0.102,0.096,44096.21262
7/20/2017 23:00,26.65,55.52,0.078,0.091,0.133,42552.55814
7/20/2017 23:20,26.75,54.18,0.081,0.095,0.111,40811.16279
7/20/2017 23:40,26.8,52.22,0.076,0.106,0.111,38782.72425
7/21/2017 0:00,26.2,53.72,0.08,0.106,0.119,37436.81063
7/21/2017 0:20,25.83,54.35,0.079,0.091,0.1,35669.90033
7/21/2017 0:40,27.61,45.52,0.076,0.11,0.1,33762.65781
7/21/2017 1:00,27.39,44.71,0.078,0.11,0.115,32435.8804
7/21/2017 1:20,26.96,44.58,0.074,0.102,0.104,31459.93355
7/21/2017 1:40,27.21,43.28,0.075,0.088,0.093,31007.04319
7/21/2017 2:00,26.99,44.35,0.073,0.099,0.115,30145.91362
7/21/2017 2:20,26.94,44.38,0.074,0.099,0.126,29622.85714
7/21/2017 2:40,27.35,43.11,0.077,0.106,0.082,29316.67774
7/21/2017 3:00,27.23,43.58,0.083,0.102,0.074,28819.13621
7/21/2017 3:20,27.32,43.75,0.081,0.11,0.078,28621.39535
7/21/2017 3:40,27.09,44.95,0.077,0.102,0.1,29335.81395
7/21/2017 4:00,27.42,44.85,0.074,0.099,0.111,28615.01661
7/21/2017 4:20,27.03,46.22,0.075,0.106,0.115,28136.6113
7/21/2017 4:40,25.81,46.08,0.073,0.088,0.137,27103.25581
7/21/2017 5:00,25.83,44.35,0.078,0.099,0.085,24545.38206
7/21/2017 5:20,25.96,47.88,0.077,0.091,0.137,23448.2392
7/21/2017 5:40,25.39,49.35,0.077,0.091,0.122,23008.10631
7/21/2017 6:00,25.58,48.68,0.074,0.406,0.396,23524.78405
7/21/2017 6:20,25.74,48.75,0.076,5.152,4.272,24354.01993
7/21/2017 6:40,25.59,49.15,0.075,27.2,22.26,25017.40864
7/21/2017 7:00,26.44,44.42,0.075,66.26,54.5,25521.3289
7/21/2017 7:20,27.06,42.18,0.076,115.3,96.8,26586.57807
7/21/2017 7:40,27.51,40.65,0.075,169.6,144.2,27996.27907
7/21/2017 8:00,27.6,38.82,0.078,206.5,173.6,28933.95349
7/21/2017 8:20,27.78,39.05,0.077,283.7,240.1,30464.8505
7/21/2017 8:40,28.55,38.95,0.075,352.8,285.2,31530.09967
7/21/2017 9:00,29.72,34.68,0.074,419.3,159.2,32888.77076
7/21/2017 9:20,30.81,31.48,0.078,481.9,130.0,33890.23256
7/21/2017 9:40,31.94,29.51,0.078,540.0,128.6,35089.43522
7/21/2017 10:00,33.37,28.18,0.078,595.9,126.5,36046.24585
7/21/2017 10:20,34.66,25.94,0.076,647.4,122.7,37168.90365
7/21/2017 10:40,35.29,24.54,0.076,694.7,118.6,37762.12625
7/21/2017 11:00,35.82,24.18,0.077,732.0,116.8,38380.86379
7/21/2017 11:20,36.27,22.31,0.08,765.0,112.4,39076.14618
7/21/2017 11:40,37.13,22.04,0.078,800.0,103.9,39216.47841
7/21/2017 12:00,37.38,20.94,0.077,825.0,99.8,38400.0
7/21/2017 12:20,37.63,20.08,0.074,849.0,91.7,38042.7907
7/21/2017 12:40,38.23,17.04,0.072,867.0,87.4,37455.94684
7/21/2017 13:00,38.81,14.71,0.072,876.0,86.2,37609.03654
7/21/2017 13:20,38.95,14.54,0.069,874.0,89.4,38482.92359
7/21/2017 13:40,39.24,15.64,0.069,867.0,93.2,38514.81728
7/21/2017 14:00,39.55,14.14,0.068,859.0,94.0,38125.71429
7/21/2017 14:20,39.73,14.37,0.066,842.0,90.3,38642.39203
7/21/2017 14:40,39.7,14.71,0.069,825.0,87.7,38336.21262
7/21/2017 15:00,40.01,14.54,0.07,798.0,85.4,37889.701
7/21/2017 15:20,39.6,14.31,0.072,768.0,84.0,37691.96013
7/21/2017 15:40,39.51,13.97,0.069,725.0,89.2,37506.97674
7/21/2017 16:00,39.44,13.77,0.069,687.5,89.6,37213.55482
7/21/2017 16:20,39.08,12.87,0.068,646.1,91.1,37015.81395
7/21/2017 16:40,38.94,11.94,0.068,599.5,92.3,36767.04319
7/21/2017 17:00,38.97,11.57,0.07,543.6,97.2,36263.12292
7/21/2017 17:20,38.9,16.91,0.07,473.2,99.9,36237.60797
7/21/2017 17:40,38.39,16.94,0.069,418.7,101.2,35969.701
7/21/2017 18:00,37.99,15.37,0.069,355.7,251.1,35822.99003
7/21/2017 18:20,37.7,14.17,2.918,296.3,287.8,36192.95681
7/21/2017 18:40,37.28,14.44,4.912,241.3,239.6,36849.96678
7/21/2017 19:00,36.7,15.61,4.909,178.3,178.3,37353.88704
7/21/2017 19:20,36.19,16.87,4.908,123.7,124.2,39069.76744
7/21/2017 19:40,35.76,16.77,4.908,80.2,79.9,45244.38538
7/21/2017 20:00,35.08,19.04,4.911,40.62,39.09,47502.45847
7/21/2017 20:20,34.17,21.67,4.91,11.14,9.6,47929.83389
7/21/2017 20:40,33.57,23.14,4.908,1.367,1.171,48363.58804
7/21/2017 21:00,33.26,22.51,4.912,0.095,0.141,47700.19934
7/21/2017 21:20,32.86,23.41,4.915,0.102,0.1,47317.47508
7/21/2017 21:40,32.52,23.74,4.912,0.099,0.104,46985.78073
7/21/2017 22:00,31.94,25.01,4.906,0.077,0.13,46526.51163
7/21/2017 22:20,30.91,25.44,4.911,0.095,0.148,45442.12625
7/21/2017 22:40,30.37,25.51,4.911,0.113,0.115,43630.56478
7/21/2017 23:00,30.13,26.31,4.903,0.099,0.111,42048.63787
7/21/2017 23:20,29.35,26.64,4.909,0.095,0.115,40345.51495
7/21/2017 23:40,28.64,29.21,4.908,0.102,0.119,38553.0897
7/22/2017 0:00,28.02,33.01,4.906,0.113,0.078,36301.39535
7/22/2017 0:20,27.62,32.71,4.907,0.106,0.089,35172.3588
7/22/2017 0:40,27.43,34.44,4.908,0.121,0.104,33558.53821
7/22/2017 1:00,27.06,30.98,4.904,0.132,0.082,32416.74419
7/22/2017 1:20,27.17,30.54,4.908,0.11,0.082,31657.67442
7/22/2017 1:40,28.32,31.94,4.906,0.088,0.137,30790.16611
7/22/2017 2:00,27.82,26.98,4.903,0.099,0.137,30235.21595
7/22/2017 2:20,27.68,27.68,4.905,0.124,0.052,29214.61794
7/22/2017 2:40,27.74,27.51,4.906,0.084,0.137,29278.40532
7/22/2017 3:00,27.65,27.18,4.904,0.113,0.093,29189.10299
7/22/2017 3:20,27.7,27.38,4.909,0.102,0.107,29144.45183
7/22/2017 3:40,27.38,27.68,4.906,0.08,0.13,29661.12957
7/22/2017 4:00,26.34,32.28,4.908,0.106,0.1,28589.50166
7/22/2017 4:20,25.75,35.81,4.909,0.099,0.111,28168.50498
7/22/2017 4:40,24.98,38.31,4.906,0.084,0.126,26975.68106
7/22/2017 5:00,25.08,37.88,4.906,0.091,0.115,24456.07973
7/22/2017 5:20,24.96,37.38,4.906,0.091,0.137,23295.1495
7/22/2017 5:40,24.32,40.35,4.908,0.095,0.111,22918.80399
7/22/2017 6:00,24.15,40.88,4.91,0.53,0.448,23040.0
7/22/2017 6:20,23.95,41.18,4.906,6.991,5.906,23620.46512
7/22/2017 6:40,23.85,40.55,4.905,35.45,42.13,24060.59801
7/22/2017 7:00,24.14,40.38,4.91,97.4,88.8,24730.36545
7/22/2017 7:20,24.08,42.62,4.91,150.8,138.7,25393.75415
7/22/2017 7:40,24.48,42.32,4.907,207.4,191.6,26140.06645
7/22/2017 8:00,25.79,38.45,4.914,267.2,248.2,27313.75415
7/22/2017 8:20,26.55,36.08,4.91,340.2,316.2,28927.57475
7/22/2017 8:40,27.55,33.28,4.906,405.0,334.5,29807.84053
7/22/2017 9:00,28.43,32.08,4.907,465.1,82.7,31702.32558
7/22/2017 9:20,29.4,30.31,4.91,524.9,59.32,33143.92027
7/22/2017 9:40,31.49,28.18,4.909,578.5,58.85,34005.04983
7/22/2017 10:00,31.23,40.28,4.911,630.2,60.4,35325.4485
7/22/2017 10:20,31.19,48.38,4.908,677.3,60.45,36071.7608
7/22/2017 10:40,30.59,54.39,4.905,722.0,61.32,36869.10299
7/22/2017 11:00,30.67,55.95,4.905,758.0,65.69,37564.38538
7/22/2017 11:20,30.0,59.89,4.908,791.0,67.48,38374.48505
7/22/2017 11:40,30.73,58.52,4.909,817.0,68.46,38087.44186
7/22/2017 12:00,30.71,58.76,4.905,836.0,71.1,38412.75748
7/22/2017 12:20,30.62,60.49,4.906,848.0,74.9,38406.37874
7/22/2017 12:40,30.95,59.16,4.908,858.0,78.1,38591.36213
7/22/2017 13:00,30.79,57.89,4.906,862.0,78.6,38597.74086
7/22/2017 13:20,30.63,58.32,4.906,866.0,77.4,38840.13289
7/22/2017 13:40,31.17,56.55,4.907,859.0,76.7,38795.48173
7/22/2017 14:00,31.08,56.89,4.91,849.0,78.2,38572.22591
7/22/2017 14:20,31.05,57.72,4.909,829.0,81.7,38578.60465
7/22/2017 14:40,31.42,55.96,4.909,807.0,82.9,38387.24252
7/22/2017 15:00,31.8,54.32,4.909,778.0,83.9,37985.38206
7/22/2017 15:20,31.84,54.19,4.91,747.0,84.3,37653.68771
7/22/2017 15:40,31.82,52.25,4.908,713.0,82.2,37494.21927
7/22/2017 16:00,32.11,51.88,4.912,670.4,81.0,37321.99336
7/22/2017 16:20,32.68,49.75,4.907,623.7,80.7,36754.28571
7/22/2017 16:40,33.09,48.25,4.907,572.8,80.6,36990.299
7/22/2017 17:00,33.42,46.25,4.911,524.9,77.3,36735.1495
7/22/2017 17:20,32.8,49.32,4.906,473.9,74.8,36416.21262
7/22/2017 17:40,31.94,54.05,4.91,415.3,75.5,36358.80399
7/22/2017 18:00,31.23,55.99,4.908,353.2,217.0,36224.8505
7/22/2017 18:20,30.32,60.02,4.912,293.1,295.7,36435.34884
7/22/2017 18:40,29.58,63.92,4.907,232.6,236.3,36856.34551
7/22/2017 19:00,29.25,65.96,4.908,171.3,174.0,37672.82392
7/22/2017 19:20,28.97,67.76,4.91,119.1,120.6,39835.21595
7/22/2017 19:40,28.49,68.89,4.907,76.6,76.9,45875.8804
7/22/2017 20:00,28.63,69.42,4.907,41.64,40.8,47827.77409
7/22/2017 20:20,28.33,70.1,4.908,11.68,9.96,48708.03987
7/22/2017 20:40,28.19,71.4,4.908,1.338,1.167,48274.28571
7/22/2017 21:00,27.71,73.4,4.908,0.132,0.104,46979.40199
7/22/2017 21:20,27.49,75.2,4.909,0.088,0.115,46717.87375
7/22/2017 21:40,26.77,64.62,4.909,0.077,0.141,46150.16611
7/22/2017 22:00,29.23,30.14,4.906,0.095,0.152,45665.38206
7/22/2017 22:20,28.69,29.71,4.911,0.084,0.141,44759.60133
7/22/2017 22:40,27.52,31.74,4.909,0.11,0.119,43509.36877
7/22/2017 23:00,27.22,32.64,4.906,0.08,0.13,41799.86711
7/22/2017 23:20,26.71,32.98,4.909,0.11,0.133,40358.27243
7/22/2017 23:40,27.28,30.48,4.912,0.135,0.052,38623.25581
7/23/2017 0:00,26.45,32.51,4.908,0.091,0.111,37175.28239
7/23/2017 0:20,25.54,34.88,4.912,0.095,0.144,35567.84053
7/23/2017 0:40,24.91,36.45,4.91,0.091,0.133,33896.6113
7/23/2017 1:00,24.59,36.45,4.907,0.102,0.126,32824.98339
7/23/2017 1:20,24.52,36.55,4.911,0.091,0.133,31702.32558
7/23/2017 1:40,24.39,38.18,4.911,0.069,0.119,30828.43854
7/23/2017 2:00,25.29,36.08,4.906,0.091,0.119,30267.10963
7/23/2017 2:20,25.0,40.81,4.909,0.124,0.082,29469.76744
7/23/2017 2:40,24.54,40.68,4.91,0.099,0.133,28882.92359
7/23/2017 3:00,23.89,40.68,4.908,0.095,0.141,28717.07641
7/23/2017 3:20,24.02,39.01,4.907,0.084,0.126,28800.0
7/23/2017 3:40,23.0,44.28,4.909,0.121,0.085,29303.92027
7/23/2017 4:00,23.25,40.88,4.913,0.095,0.096,28264.18605
7/23/2017 4:20,22.15,43.32,4.911,0.095,0.107,27760.26578
7/23/2017 4:40,22.0,43.58,4.912,0.08,0.122,26414.35216
7/23/2017 5:00,22.14,46.45,4.91,0.095,0.13,24073.35548
7/23/2017 5:20,22.3,47.82,4.907,0.077,0.163,22434.01993
7/23/2017 5:40,22.24,48.98,4.907,0.099,0.137,22491.42857
7/23/2017 6:00,21.97,53.52,4.911,0.417,0.396,22140.59801
7/23/2017 6:20,22.12,57.02,4.907,5.737,4.75,22593.48837
7/23/2017 6:40,22.97,56.89,4.906,35.6,35.61,23199.46844
7/23/2017 7:00,22.62,56.52,4.913,89.9,82.6,23135.68106
7/23/2017 7:20,22.88,54.09,4.908,146.0,135.9,23926.64452
7/23/2017 7:40,23.05,54.92,4.904,209.6,197.3,24239.20266
7/23/2017 8:00,23.58,54.05,4.909,275.8,262.3,25400.13289
7/23/2017 8:20,24.5,50.55,4.908,339.7,325.6,26012.49169
7/23/2017 8:40,25.27,49.09,4.908,405.5,319.8,26305.91362
7/23/2017 9:00,26.25,44.25,4.908,469.1,59.69,28225.91362
7/23/2017 9:20,27.25,40.25,4.905,529.1,43.98,29233.75415
7/23/2017 9:40,27.93,38.08,4.906,586.0,45.2,30228.83721
7/23/2017 10:00,28.29,39.35,4.908,635.6,45.87,30943.25581
7/23/2017 10:20,29.1,36.75,4.906,686.5,47.85,31970.23256
7/23/2017 10:40,29.67,33.18,4.904,728.0,48.36,32946.1794
7/23/2017 11:00,30.2,31.11,4.908,772.0,47.81,34234.68439
7/23/2017 11:20,30.97,29.28,4.908,807.0,47.18,34591.89369
7/23/2017 11:40,31.42,30.01,4.909,835.0,47.56,34394.15282
7/23/2017 12:00,31.76,30.85,4.906,858.0,47.18,34394.15282
7/23/2017 12:20,32.02,30.35,4.906,876.0,46.68,35083.05648
7/23/2017 12:40,32.61,28.65,4.909,885.0,47.05,35529.56811
7/23/2017 13:00,33.01,27.18,4.908,894.0,46.17,35740.06645
7/23/2017 13:20,33.23,27.65,4.907,896.0,45.38,36371.56146
7/23/2017 13:40,33.31,27.55,4.909,895.0,44.23,36422.59136
7/23/2017 14:00,33.36,29.71,4.908,876.0,46.13,35835.74751
7/23/2017 14:20,33.41,33.68,4.905,857.0,46.1,35312.69103
7/23/2017 14:40,33.33,34.88,4.909,836.0,43.85,35134.08638
7/23/2017 15:00,32.86,36.08,4.91,813.0,40.49,35012.89037
7/23/2017 15:20,32.29,36.92,4.906,787.0,37.87,34693.95349
7/23/2017 15:40,32.09,35.45,4.909,753.0,36.47,34598.27243
7/23/2017 16:00,31.69,35.18,4.908,711.0,36.12,34209.16944
7/23/2017 16:20,31.29,34.95,4.908,667.9,33.45,34534.48505
7/23/2017 16:40,31.21,34.71,4.912,618.7,33.31,34368.63787
7/23/2017 17:00,31.35,28.54,4.908,566.8,30.83,34228.30565
7/23/2017 17:20,31.31,30.54,4.909,509.4,29.47,33813.68771
7/23/2017 17:40,30.91,30.88,4.909,449.5,29.07,33985.91362
7/23/2017 18:00,30.81,30.54,4.907,386.5,119.5,34075.21595
7/23/2017 18:20,30.77,30.48,4.908,322.5,342.7,34081.59468
7/23/2017 18:40,30.41,31.14,4.908,257.4,281.0,34751.36213
7/23/2017 19:00,30.02,32.85,4.906,195.2,215.5,35548.70432
7/23/2017 19:20,29.27,35.91,4.909,137.3,153.7,38400.0
7/23/2017 19:40,28.65,39.41,4.91,87.8,99.3,44051.56146
7/23/2017 20:00,28.26,40.91,4.906,43.53,49.03,46934.75083
7/23/2017 20:20,27.73,46.68,4.908,7.16,6.099,47929.83389
7/23/2017 20:40,27.02,51.85,4.91,1.005,0.863,47642.7907
7/23/2017 21:00,26.28,55.72,4.906,0.113,0.119,47585.38206
7/23/2017 21:20,25.91,57.75,4.907,0.102,0.093,47559.86711
7/23/2017 21:40,25.39,60.12,4.908,0.062,0.148,47400.39867
7/23/2017 22:00,25.28,60.09,4.905,0.088,0.1,46500.99668
7/23/2017 22:20,25.29,59.15,4.907,0.077,0.119,45646.24585
7/23/2017 22:40,25.02,60.29,4.906,0.073,0.119,44574.61794
7/23/2017 23:00,24.85,59.29,4.903,0.095,0.107,42871.49502
7/23/2017 23:20,24.8,57.72,4.906,0.077,0.119,41098.20598
7/23/2017 23:40,24.63,58.22,4.907,0.095,0.137,39541.79402
7/24/2017 0:00,24.43,62.15,4.903,0.102,0.107,37538.87043
7/24/2017 0:20,24.28,64.39,4.906,0.066,0.148,36007.97342
7/24/2017 0:40,24.09,66.32,4.907,0.095,0.107,34560.0
7/24/2017 1:00,24.44,58.25,4.903,0.113,0.104,33341.66113
7/24/2017 1:20,25.15,57.15,4.907,0.084,0.144,32537.9402
7/24/2017 1:40,26.15,48.52,4.905,0.088,0.126,31778.87043
7/24/2017 2:00,26.35,47.95,4.904,0.088,0.133,31211.16279
7/24/2017 2:20,25.53,49.72,4.905,0.095,0.126,30688.10631
7/24/2017 2:40,24.84,48.78,4.909,0.08,0.093,30241.59468
7/24/2017 3:00,24.53,52.92,4.904,0.091,0.111,29909.90033
7/24/2017 3:20,24.72,54.32,4.909,0.099,0.133,30043.85382
7/24/2017 3:40,24.58,53.45,4.907,0.08,0.107,30471.22924
7/24/2017 4:00,24.67,54.55,4.905,0.084,0.119,29699.40199
7/24/2017 4:20,24.62,51.19,4.908,0.08,0.148,29303.92027
7/24/2017 4:40,24.8,52.62,4.904,0.124,0.096,28602.25914
7/24/2017 5:00,24.52,59.22,4.906,0.099,0.13,25814.75083
7/24/2017 5:20,24.1,61.26,4.905,0.062,0.104,24564.51827
7/24/2017 5:40,24.01,60.69,4.904,0.069,0.126,24602.7907
7/24/2017 6:00,23.79,60.09,4.905,0.311,0.296,25036.54485
7/24/2017 6:20,23.88,59.52,4.906,5.013,4.083,25846.64452
7/24/2017 6:40,23.85,59.49,4.908,38.2,36.78,26695.01661
7/24/2017 7:00,23.64,61.79,4.91,88.8,82.4,27677.34219
7/24/2017 7:20,24.03,61.23,4.907,143.9,135.0,28793.62126
7/24/2017 7:40,24.41,60.03,4.906,206.0,195.4,29182.72425
7/24/2017 8:00,24.86,58.93,4.906,271.2,259.7,30299.00332
7/24/2017 8:20,25.05,60.33,4.907,336.4,323.9,32104.18605
7/24/2017 8:40,25.58,57.6,4.907,399.8,272.9,33392.69103
7/24/2017 9:00,25.7,59.4,4.906,461.8,44.51,34674.81728
7/24/2017 9:20,26.12,59.03,4.905,522.7,37.19,35165.98007
7/24/2017 9:40,26.87,55.86,4.904,579.6,36.57,37092.3588
7/24/2017 10:00,27.3,53.69,4.904,634.3,37.14,38342.59136
7/24/2017 10:20,27.66,51.86,4.905,681.5,37.62,39592.82392
7/24/2017 10:40,28.11,51.32,4.906,726.0,39.27,40332.75748
7/24/2017 11:00,28.69,49.72,4.909,766.0,38.98,40932.3588
7/24/2017 11:20,29.15,47.59,4.908,799.0,38.95,41927.44186
7/24/2017 11:40,29.93,45.59,4.906,829.0,37.78,42590.83056
7/24/2017 12:00,30.77,42.69,4.908,853.0,37.47,42335.68106
7/24/2017 12:20,31.2,40.89,4.906,872.0,37.43,43050.09967
7/24/2017 12:40,31.59,38.99,4.908,883.0,38.56,43088.37209
7/24/2017 13:00,32.07,37.85,4.909,890.0,38.74,43375.41528
7/24/2017 13:20,32.36,36.12,4.909,889.0,39.49,43139.40199
7/24/2017 13:40,32.48,35.12,4.909,883.0,39.51,43037.34219
7/24/2017 14:00,32.81,34.18,4.908,875.0,38.85,42737.54153
7/24/2017 14:20,33.01,33.22,4.906,862.0,39.17,42622.72425
7/24/2017 14:40,33.3,32.25,4.91,836.0,40.44,42520.66445
7/24/2017 15:00,33.63,31.48,4.91,809.0,41.07,42016.74419
7/24/2017 15:20,33.47,31.52,4.91,780.0,40.92,41685.04983
7/24/2017 15:40,33.58,30.45,4.91,744.0,39.78,40996.14618
7/24/2017 16:00,33.4,32.62,4.911,705.0,38.96,40402.92359
7/24/2017 16:20,32.82,36.32,4.905,655.2,39.99,40205.18272
7/24/2017 16:40,32.55,36.08,4.909,604.3,40.33,40237.07641
7/24/2017 17:00,32.5,35.71,4.908,552.9,37.57,39771.42857
7/24/2017 17:20,31.73,37.95,4.907,497.2,36.25,40026.57807
7/24/2017 17:40,31.51,37.05,4.906,438.6,35.4,40122.25914
7/24/2017 18:00,31.55,37.32,4.907,377.6,93.3,39911.7608
7/24/2017 18:20,30.98,38.05,4.907,314.2,325.6,40001.06312
7/24/2017 18:40,30.79,37.71,4.907,251.3,271.2,40377.40864
7/24/2017 19:00,30.33,37.28,4.909,189.9,207.5,41066.31229
7/24/2017 19:20,30.08,36.85,4.905,131.2,144.9,42712.02658
7/24/2017 19:40,29.79,35.68,4.908,81.2,90.0,48676.14618
7/24/2017 20:00,29.39,33.38,4.909,42.39,46.89,50755.61462
7/24/2017 20:20,28.84,32.78,4.91,7.81,6.736,51533.8206
7/24/2017 20:40,28.44,32.68,4.91,1.016,0.867,50870.43189
7/24/2017 21:00,27.92,33.31,4.906,0.106,0.093,50219.80066
7/24/2017 21:20,27.69,33.38,4.91,0.091,0.1,49951.89369
7/24/2017 21:40,27.18,34.68,4.909,0.095,0.1,49613.8206
7/24/2017 22:00,26.88,33.94,4.907,0.088,0.115,48605.98007
7/24/2017 22:20,26.66,34.25,4.91,0.095,0.078,47515.21595
7/24/2017 22:40,25.94,36.65,4.911,0.091,0.111,46118.27243
7/24/2017 23:00,25.51,39.05,4.906,0.088,0.111,44306.71096
7/24/2017 23:20,24.98,42.78,4.91,0.106,0.093,42731.16279
7/24/2017 23:40,24.54,46.95,4.91,0.095,0.107,41276.81063
7/25/2017 0:00,24.29,47.05,4.905,0.088,0.1,39452.49169
7/25/2017 0:20,24.1,45.45,4.911,0.099,0.078,38055.54817
7/25/2017 0:40,23.87,47.98,4.91,0.11,0.082,36186.57807
7/25/2017 1:00,23.55,51.92,4.909,0.095,0.096,35019.2691
7/25/2017 1:20,23.05,54.39,4.91,0.08,0.107,33622.32558
7/25/2017 1:40,22.59,53.92,4.904,0.08,0.156,32927.04319
7/25/2017 2:00,22.55,54.55,4.907,0.102,0.096,32123.32226
7/25/2017 2:20,22.64,56.35,4.908,0.069,0.126,31740.59801
7/25/2017 2:40,22.12,59.99,4.905,0.095,0.133,31064.45183
7/25/2017 3:00,21.88,61.06,4.908,0.088,0.152,30898.60465
7/25/2017 3:20,21.61,60.59,4.906,0.106,0.1,31121.86047
7/25/2017 3:40,21.4,62.32,4.908,0.091,0.159,31664.05316
7/25/2017 4:00,21.17,62.56,4.908,0.077,0.1,31102.72425
7/25/2017 4:20,21.23,62.32,4.907,0.08,0.133,30114.01993
7/25/2017 4:40,21.1,60.03,4.908,0.08,0.122,29380.46512
7/25/2017 5:00,20.7,61.0,4.909,0.059,0.141,26758.80399
7/25/2017 5:20,20.71,59.66,4.907,0.08,0.115,25821.12957
